Customer Number,Shipper,Location,Effective Date,Label Type,Product,Weight,Zone,Cost,Rate Type
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,176,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,176,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,176,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,176,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,176,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,192,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,208,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,224,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,240,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,256,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,272,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,288,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,304,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,320,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,336,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,352,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,368,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,384,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,DHL_Max,400,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,1,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,2,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,3,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,4,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,5,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,6,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,7,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,8,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,9,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,3,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,4,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,5,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,6,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,7,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,8,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,9,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,10,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,11,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,12,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,13,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,10,M,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,11,1,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,11,2,,R
,DHL,,Delete,Xparcel_EXPPLUS,SM_Parcels_Expedited,11,3,,R
