Custom Setup ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60
Customer,Piccard Pet Supplies,,,Avg Weekly Volume,,,,,,,Product Mapping for Forge,,,,,,Rates,,,,,,,,,,,Best Rate using lowest Cost,,,,,,,,,,,,Forge to Forge Price Transfer,,,,,,,,,,,,,,,,,,,,
# of Darwin Accounts,,,,Priority,EXP Plus,Expedited,Ground,,,,Priority,EXP Plus,Expedited,Ground,,UID,Call type,Shipper Code,Weight ,Zone,FMD,Costs,Base,Mapping Rate,Active Rates,Carrier Status,,Call Type,Carrier,Weight ,Zone,Mapping ,Active,Volume,Active Costs,USPS,Tech Fee,UID,,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,M
,,,,,,,,,,,,,,,,PriorityDHL-M256&5,Priority,DHL-M,256,5,-0.39383155397390257,35.24999999999999,25.29,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M272&5,Priority,DHL-M,272,5,-0.4103827207275479,37.21999999999999,26.39,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M288&5,Priority,DHL-M,288,5,-0.4261818181818178,39.21999999999999,27.5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M304&5,Priority,DHL-M,304,5,-0.43780573025856007,41.14999999999999,28.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M320&5,Priority,DHL-M,320,5,-0.4481830417227455,43.03999999999999,29.72,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M336&5,Priority,DHL-M,336,5,-0.4430093639005488,44.69,30.97,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M352&5,Priority,DHL-M,352,5,-0.4277845777233782,46.66,32.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M368&5,Priority,DHL-M,368,5,-0.37192883366280727,48.58,35.41,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M384&5,Priority,DHL-M,384,5,-0.2157476522995423,50.489999999999995,41.53,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M400&5,Priority,DHL-M,400,5,-0.07437000614628131,52.44,48.81,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M1&6,Priority,DHL-M,1,6,0.08211678832116809,3.7724999999999995,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M2&6,Priority,DHL-M,2,6,0.07907542579075444,3.7849999999999997,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M3&6,Priority,DHL-M,3,6,0.07846715328467169,3.7874999999999996,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M4&6,Priority,DHL-M,4,6,0.07785888077858893,3.7899999999999996,4.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M5&6,Priority,DHL-M,5,6,0.07997762863534674,4.1125,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M6&6,Priority,DHL-M,6,6,0.07941834451901575,4.114999999999999,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M7&6,Priority,DHL-M,7,6,0.07885906040268453,4.1175,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M8&6,Priority,DHL-M,8,6,0.07829977628635354,4.119999999999999,4.47,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M9&6,Priority,DHL-M,9,6,0.08975563909774431,4.8425,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M10&6,Priority,DHL-M,10,6,0.08740601503759393,4.855,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M11&6,Priority,DHL-M,11,6,0.08693609022556392,4.8575,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M12&6,Priority,DHL-M,12,6,0.0864661654135338,4.86,5.32,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M13&6,Priority,DHL-M,13,6,0.0938880706921944,6.1525,6.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M14&6,Priority,DHL-M,14,6,0.093519882179676,6.155,6.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M15&6,Priority,DHL-M,15,6,0.09315169366715759,6.1575,6.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M15.99&6,Priority,DHL-M,15.99,6,0.12224226804123717,5.959975,6.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M16&6,Priority,DHL-M,16,6,0.3798126951092612,5.96,9.61,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M32&6,Priority,DHL-M,32,6,0.15875754961173438,9.749999999999998,11.59,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M48&6,Priority,DHL-M,48,6,0.13414634146341475,12.069999999999999,13.94,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M64&6,Priority,DHL-M,64,6,0.10958046336881666,14.219999999999999,15.97,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M80&6,Priority,DHL-M,80,6,0.09010503040353779,16.46,18.09,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M96&6,Priority,DHL-M,96,6,0.10846953937592874,18,20.19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M112&6,Priority,DHL-M,112,6,0.027598896044157994,21.140000000000004,21.74,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M128&6,Priority,DHL-M,128,6,-0.0030004286326619223,23.400000000000002,23.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M144&6,Priority,DHL-M,144,6,-0.026062550120288686,25.590000000000003,24.94,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M160&6,Priority,DHL-M,160,6,-0.04860587792012061,27.830000000000002,26.54,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M176&6,Priority,DHL-M,176,6,-0.07076813655761027,30.110000000000003,28.12,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M192&6,Priority,DHL-M,192,6,-0.0892255892255891,32.349999999999994,29.7,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M208&6,Priority,DHL-M,208,6,-0.10517902813299229,34.57,31.28,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M224&6,Priority,DHL-M,224,6,-0.11963470319634695,36.78,32.85,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M240&6,Priority,DHL-M,240,6,-0.13538640325392204,39.08,34.42,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M256&6,Priority,DHL-M,256,6,-0.15031953320366753,41.4,35.99,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M272&6,Priority,DHL-M,272,6,0.12766806303610623,43.73,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M288&6,Priority,DHL-M,288,6,0.08098942748853,46.06999999999999,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M304&6,Priority,DHL-M,304,6,0.035308198683423275,48.35999999999999,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M320&6,Priority,DHL-M,320,6,-0.009375623379213938,50.599999999999994,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M336&6,Priority,DHL-M,336,6,-0.05006981847197278,52.64,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M352&6,Priority,DHL-M,352,6,-0.09615000997406731,54.949999999999996,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M368&6,Priority,DHL-M,368,6,-0.13509224360245997,57.22,50.41,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M384&6,Priority,DHL-M,384,6,-0.07597684515195358,59.48,55.28,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M400&6,Priority,DHL-M,400,6,-0.016787360105332327,61.779999999999994,60.76,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M1&7,Priority,DHL-M,1,7,0.08770883054892631,3.8224999999999993,4.19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M2&7,Priority,DHL-M,2,7,0.08472553699284024,3.8349999999999995,4.19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M3&7,Priority,DHL-M,3,7,0.08412887828162308,3.8374999999999995,4.19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M4&7,Priority,DHL-M,4,7,0.08353221957040591,3.8399999999999994,4.19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M5&7,Priority,DHL-M,5,7,0.0829670329670329,4.1725,4.55,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M6&7,Priority,DHL-M,6,7,0.08241758241758246,4.175,4.55,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M7&7,Priority,DHL-M,7,7,0.0818681318681318,4.1775,4.55,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M8&7,Priority,DHL-M,8,7,0.0769230769230771,4.199999999999999,4.55,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M9&7,Priority,DHL-M,9,7,0.0912844036697249,4.9525,5.45,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M10&7,Priority,DHL-M,10,7,0.08899082568807326,4.965000000000001,5.45,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M11&7,Priority,DHL-M,11,7,0.08853211009174311,4.9675,5.45,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M12&7,Priority,DHL-M,12,7,0.08807339449541274,4.970000000000001,5.45,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M13&7,Priority,DHL-M,13,7,0.09446839080459768,6.3025,6.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M14&7,Priority,DHL-M,14,7,0.09410919540229878,6.305000000000001,6.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M15&7,Priority,DHL-M,15,7,0.09375,6.3075,6.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M15.99&7,Priority,DHL-M,15.99,7,0.12213002873563217,6.109975,6.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M16&7,Priority,DHL-M,16,7,0.38032454361054757,6.11,9.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M32&7,Priority,DHL-M,32,7,0.235981308411215,9.809999999999999,12.84,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M48&7,Priority,DHL-M,48,7,0.25214198286413714,12.219999999999999,16.34,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M64&7,Priority,DHL-M,64,7,0.26313105558388583,14.45,19.61,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M80&7,Priority,DHL-M,80,7,0.26318101933216165,16.770000000000003,22.76,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M96&7,Priority,DHL-M,96,7,0.2628747117601845,19.18,26.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M112&7,Priority,DHL-M,112,7,0.23169864960909725,21.620000000000005,28.14,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M128&7,Priority,DHL-M,128,7,0.20819563780568395,23.960000000000004,30.26,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M144&7,Priority,DHL-M,144,7,0.1896232242124768,26.240000000000002,32.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M160&7,Priority,DHL-M,160,7,0.17188405797101447,28.57,34.5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M176&7,Priority,DHL-M,176,7,0.15500273373428086,30.910000000000004,36.58,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M192&7,Priority,DHL-M,192,7,0.13860103626943032,33.24999999999999,38.6,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M208&7,Priority,DHL-M,208,7,0.12456917774495324,35.559999999999995,40.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M224&7,Priority,DHL-M,224,7,0.11257035647279556,37.839999999999996,42.64,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M240&7,Priority,DHL-M,240,7,0.09941782355575457,40.22,44.66,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M256&7,Priority,DHL-M,256,7,0.08697514995715516,42.62,46.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M272&7,Priority,DHL-M,272,7,0.10173548773189722,45.029999999999994,50.13,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M288&7,Priority,DHL-M,288,7,0.06408992309209238,47.459999999999994,50.71,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M304&7,Priority,DHL-M,304,7,0.05480750995638162,49.839999999999996,52.73,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M320&7,Priority,DHL-M,320,7,0.04730593607305955,52.15999999999999,54.75,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M336&7,Priority,DHL-M,336,7,0.0688293855132166,54.25,58.26,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M352&7,Priority,DHL-M,352,7,0.08298285344548695,56.69,61.82,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M368&7,Priority,DHL-M,368,7,0.0975386026601438,59.029999999999994,65.41,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M384&7,Priority,DHL-M,384,7,0.11096624655946696,61.37,69.03,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M400&7,Priority,DHL-M,400,7,0.12336679961490848,63.739999999999995,72.71,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M1&8,Priority,DHL-M,1,8,0.08887614678899092,3.9724999999999997,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M2&8,Priority,DHL-M,2,8,0.08600917431192678,3.9849999999999994,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M3&8,Priority,DHL-M,3,8,0.08543577981651396,3.9874999999999994,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M4&8,Priority,DHL-M,4,8,0.08486238532110113,3.9899999999999993,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M5&8,Priority,DHL-M,5,8,0.08493589743589725,4.282500000000001,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M6&8,Priority,DHL-M,6,8,0.08440170940170932,4.285,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M7&8,Priority,DHL-M,7,8,0.08386752136752118,4.2875000000000005,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M8&8,Priority,DHL-M,8,8,0.05982905982905984,4.3999999999999995,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M9&8,Priority,DHL-M,9,8,0.0920818505338078,5.1025,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M10&8,Priority,DHL-M,10,8,0.08985765124555156,5.115,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M11&8,Priority,DHL-M,11,8,0.08941281138790047,5.1175,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M12&8,Priority,DHL-M,12,8,0.08896797153024916,5.12,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M13&8,Priority,DHL-M,13,8,0.09615384615384626,6.4624999999999995,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M14&8,Priority,DHL-M,14,8,0.09580419580419586,6.465,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M15&8,Priority,DHL-M,15,8,0.09545454545454557,6.467499999999999,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M15.99&8,Priority,DHL-M,15.99,8,0.1230804195804196,6.2699750000000005,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M16&8,Priority,DHL-M,16,8,0.40793201133144474,6.2700000000000005,10.59,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M32&8,Priority,DHL-M,32,8,0.3101265822784811,9.809999999999999,14.22,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M48&8,Priority,DHL-M,48,8,0.35684210526315796,12.219999999999999,19,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M64&8,Priority,DHL-M,64,8,0.36203090507726265,14.45,22.65,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M80&8,Priority,DHL-M,80,8,0.36449659348978036,16.790000000000003,26.42,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M96&8,Priority,DHL-M,96,8,0.3627062706270626,19.310000000000002,30.3,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M112&8,Priority,DHL-M,112,8,0.33434928375495265,21.840000000000003,32.81,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M128&8,Priority,DHL-M,128,8,0.312199264081517,24.300000000000004,35.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M144&8,Priority,DHL-M,144,8,0.29519027484143767,26.67,37.84,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M160&8,Priority,DHL-M,160,8,0.27683896620278325,29.1,40.24,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M176&8,Priority,DHL-M,176,8,0.2596153846153846,31.570000000000004,42.64,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M192&8,Priority,DHL-M,192,8,0.2447257383966247,34.00999999999999,45.03,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M208&8,Priority,DHL-M,208,8,0.23234239932532164,36.41,47.43,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M224&8,Priority,DHL-M,224,8,0.22115191651615496,38.809999999999995,49.83,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M240&8,Priority,DHL-M,240,8,0.2096496266513499,41.279999999999994,52.23,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M256&8,Priority,DHL-M,256,8,0.19827901867447817,43.79,54.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M272&8,Priority,DHL-M,272,8,0.18782883198877598,46.309999999999995,57.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M288&8,Priority,DHL-M,288,8,0.17757953206530896,48.85999999999999,59.41,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,PriorityDHL-M304&8,Priority,DHL-M,304,8,0.16925566343042076,51.339999999999996,61.8,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
