UID for Upload Lookup,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,M
OSMXparcel_EXPPLUSOSM_PARCEL8,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,8,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL9,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,9,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL10,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,10,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL11,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,11,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL12,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,12,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL13,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,13,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL14,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,14,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL15,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,15,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL16,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL,16,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS16,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,16,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS32,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,32,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS48,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,48,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS64,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,64,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS80,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,80,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS96,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,96,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS112,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,112,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS128,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,128,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS144,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,144,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS160,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,160,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS176,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,176,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS192,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,192,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS208,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,208,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS224,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,224,,,,,,,,,,,,,,
OSMXparcel_EXPPLUSOSM_PARCEL_PLUS240,Delete,,OSM,,Xparcel_EXPPLUS,OSM_PARCEL_PLUS,240,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage1,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,1,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage2,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,2,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage3,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,3,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage4,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,4,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage5,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,5,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage6,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,6,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage7,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,7,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage8,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,8,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage9,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,9,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage10,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,10,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage11,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,11,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage12,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,12,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage13,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,13,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage14,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,14,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage15,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,15,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackage16,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,16,,,,,,,,,,,,,,
POXparcel_EXPPLUSPO_USPSFirstClassPackageUM,Delete,,PO,,Xparcel_EXPPLUS,PO_USPSFirstClassPackage,UM,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage1,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,1,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage2,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,2,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage3,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,3,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage4,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,4,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage5,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,5,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage6,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,6,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage7,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,7,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage8,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,8,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage9,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,9,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage10,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,10,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage11,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,11,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage12,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,12,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage13,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,13,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage14,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,14,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage15,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,15,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSFirstClassPackage16,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSFirstClassPackage,16,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage16,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,16,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage32,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,32,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage48,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,48,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage64,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,64,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage80,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,80,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage96,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,96,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage112,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,112,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage128,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,128,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage144,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,144,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage160,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,160,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage176,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,176,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage192,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,192,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage208,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,208,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage224,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,224,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage240,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,240,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage256,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,256,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage272,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,272,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage288,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,288,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage304,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,304,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage320,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,320,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage336,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,336,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage352,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,352,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage368,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,368,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage384,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,384,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSPTMT_USPSPriorityMailPackage400,Delete,,PTMT,,Xparcel_EXPPLUS,PTMT_USPSPriorityMailPackage,400,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb1,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,1,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb2,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,2,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb3,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,3,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb4,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,4,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb5,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,5,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb6,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,6,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb7,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,7,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb8,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,8,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb9,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,9,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb10,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,10,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb11,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,11,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb12,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,12,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb13,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,13,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb14,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,14,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb15,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,15,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Under1lb16,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Under1lb,16,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb16,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,16,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb32,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,32,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb48,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,48,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb64,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,64,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb80,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,80,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb96,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,96,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb112,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,112,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb128,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,128,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb144,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,144,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb160,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,160,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb176,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,176,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb192,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,192,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb208,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,208,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb224,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,224,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb240,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,240,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb256,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,256,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb272,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,272,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb288,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,288,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb304,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,304,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb320,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,320,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb336,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,336,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb352,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,352,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb368,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,368,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb384,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,384,,,,,,,,,,,,,,
PTMTXparcel_EXPPLUSUSPS_GA_Over1lb400,Delete,,PTMT,,Xparcel_EXPPLUS,USPS_GA_Over1lb,400,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB1,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,1,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB2,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,2,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB3,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,3,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB4,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,4,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB5,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,5,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB6,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,6,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB7,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,7,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB8,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,8,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB9,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,9,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB10,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,10,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB11,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,11,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB12,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,12,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB13,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,13,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB14,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,14,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB15,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,15,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Under_1LB16,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Under_1LB,16,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB16,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,16,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB32,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,32,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB48,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,48,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB64,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,64,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB80,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,80,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB96,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,96,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB112,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,112,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB128,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,128,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB144,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,144,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB160,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,160,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB176,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,176,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB192,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,192,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB208,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,208,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB224,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,224,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB240,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,240,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB256,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,256,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB272,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,272,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB288,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,288,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB304,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,304,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB320,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,320,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB336,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,336,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB352,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,352,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB368,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,368,,,,,,,,,,,,,,
USPSXparcel_EXPPLUSUSPS_Over_1LB384,Delete,,USPS,,Xparcel_EXPPLUS,USPS_Over_1LB,384,,,,,,,,,,,,,,
